Year,Quarter,mta_station,American Indian_arrests,Black_arrests,Hispanic_arrests,Unknown_arrests,White_arrests,Grand Total_arrests,American Indian_summonses,Black_summonses,Hispanic_summonses,Unknown_summonses,White_summonses,Grand Total_summonses
2019,4,8 Av (N),0,0,0,0,0,0,0,2,1,0,0,5
2019,4,"8 St-New York University (R,W)",0,0,0,0,0,0,0,0,1,0,1,2
2019,4,80 St (A),0,0,0,0,0,0,3,5,12,16,2,50
2019,4,"81 St-Museum of Natural History (B,C)",0,0,0,0,0,0,0,2,1,0,4,10
2019,4,82 St-Jackson Hts (7),0,0,1,0,0,1,0,0,11,1,0,14
2019,4,86 St (1),0,2,0,0,0,2,0,21,28,4,24,80
2019,4,"86 St (4,5,6)",0,3,1,0,1,5,0,50,44,6,29,133
2019,4,"86 St (B,C)",0,0,0,0,0,0,0,0,0,0,1,1
2019,4,86 St (Q),0,0,0,0,0,0,0,1,1,0,3,5
2019,4,86 St (R),0,0,0,0,0,0,0,4,4,2,5,16
2019,4,90 St-Elmhurst Av (7),0,0,0,0,0,0,0,0,5,1,2,10
2019,4,"96 St (1,2,3)",0,0,0,0,0,0,0,7,7,0,5,19
2019,4,96 St (6),0,1,0,0,0,1,1,17,24,3,18,68
2019,4,"96 St (B,C)",0,0,0,0,0,0,0,7,10,0,1,19
2019,4,96 St (Q),0,0,0,0,0,0,0,1,0,0,0,1
2019,4,Alabama Av (J),0,3,0,0,0,3,0,7,0,0,0,7
2019,4,"Allerton Av (2,5)",0,0,0,0,0,0,0,14,10,0,3,28
2019,4,Aqueduct Racetrack (A),0,0,0,0,0,0,1,34,15,14,5,114
2019,4,Aqueduct-North Conduit Av (A),0,0,0,0,0,0,0,0,0,0,0,2
2019,4,Astor Place (6),0,0,0,0,0,0,0,5,4,0,5,15
2019,4,"Astoria Blvd (N,W)",0,0,0,0,0,0,0,0,1,0,0,1
2019,4,"Astoria-Ditmars Blvd (N,W)",0,0,0,0,0,0,0,0,1,0,5,7
2019,4,Atlantic Av (L),0,0,0,0,0,0,0,2,1,0,0,3
2019,4,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",0,5,4,0,4,13,1,125,50,10,43,240
2019,4,Avenue H (Q),0,0,0,0,0,0,0,1,1,0,1,4
2019,4,Avenue I (F),0,0,0,0,0,0,0,0,0,0,2,2
2019,4,Avenue J (Q),0,0,0,0,0,0,0,2,0,0,1,3
2019,4,Avenue M (Q),0,0,0,0,0,0,0,3,7,1,27,40
2019,4,Avenue N (F),0,0,0,0,0,0,0,0,0,0,1,1
2019,4,Avenue P (F),0,0,0,0,0,0,0,0,0,0,1,1
2019,4,Avenue U (F),0,0,0,0,0,0,0,1,0,0,1,2
2019,4,Avenue U (N),0,0,0,0,0,0,0,0,0,0,0,1
2019,4,Avenue U (Q),0,0,0,0,0,0,0,1,2,0,4,8
2019,4,Bay 50 St (D),0,2,0,0,0,2,0,12,8,0,8,31
2019,4,Bay Pkwy (D),0,0,0,0,0,0,0,3,6,0,4,14
2019,4,Bay Pkwy (F),0,0,0,0,0,0,0,1,2,0,1,4
2019,4,Bay Pkwy (N),0,0,0,0,0,0,0,0,1,0,0,1
2019,4,Bay Ridge Av (R),0,0,0,0,0,0,0,0,1,2,2,6
2019,4,Bay Ridge-95 St (R),0,0,0,0,1,1,0,0,0,0,1,1
2019,4,Baychester Av (5),0,0,0,0,0,0,0,10,2,0,0,12
2019,4,Beach 25 St (A),0,1,0,0,0,1,0,6,1,0,0,7
2019,4,Beach 36 St (A),0,0,0,0,0,0,0,5,0,0,0,5
2019,4,Beach 44 St (A),0,0,0,0,1,1,0,2,0,0,0,2
2019,4,Beach 60 St (A),0,1,1,0,0,2,0,7,2,1,1,11
2019,4,Beach 67 St-Arverne By The Sea (A),0,2,0,0,0,2,0,16,4,2,1,23
2019,4,"Beach 90 St (A,S)",0,0,0,0,0,0,0,2,2,0,1,5
2019,4,Bedford Av (L),0,1,1,0,0,2,1,43,24,5,39,121
2019,4,"Bedford Park Blvd (B,D)",0,0,0,0,0,0,0,0,1,0,1,2
2019,4,Bedford Park Blvd-Lehman College (4),0,0,0,0,0,0,0,8,7,0,1,16
2019,4,Bedford-Nostrand Avs (G),0,0,0,0,0,0,0,7,6,0,6,21
2019,4,"Bergen St (2,3)",0,0,0,0,0,0,0,3,2,0,1,6
2019,4,"Bergen St (F,G)",0,0,0,0,0,0,0,1,2,0,6,10
2019,4,"Bowery (J,Z)",0,0,0,0,0,0,0,0,1,0,1,2
2019,4,"Bowling Green (4,5)",0,0,0,0,0,0,0,2,0,0,0,2
2019,4,"Briarwood-Van Wyck Blvd (E,F)",0,0,1,0,0,1,0,0,0,2,1,3
2019,4,"Brighton Beach (B,Q)",0,0,0,0,1,1,0,8,16,13,75,114
2019,4,"Broad St (J,Z)",0,0,0,0,0,0,0,3,1,0,8,12
2019,4,"Broadway (N,W)",0,0,0,0,0,0,0,0,1,0,0,1
2019,4,"Broadway Junction (A,C,J,L,Z)",0,5,10,0,1,16,0,43,16,2,5,68
2019,4,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",0,2,0,0,1,3,0,8,16,1,19,52
2019,4,"Bronx Park East (2,5)",0,0,0,0,0,0,0,5,6,1,2,16
2019,4,Brook Av (6),0,2,2,0,0,4,0,18,17,1,2,39
2019,4,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",0,0,0,0,0,0,0,19,13,9,17,81
2019,4,Buhre Av (6),0,0,0,0,0,0,0,1,0,0,0,1
2019,4,"Burke Av (2,5)",0,0,0,0,0,0,0,13,4,0,0,18
2019,4,Burnside Av (4),0,2,1,0,0,3,0,20,22,0,2,44
2019,4,Canal St (1),0,0,0,0,0,0,0,1,0,0,2,3
2019,4,"Canal St (A,C,E)",0,0,0,0,0,0,0,2,7,2,6,17
2019,4,Canarsie-Rockaway Pkwy (L),0,0,0,0,0,0,0,5,0,0,3,8
2019,4,"Carroll St (F,G)",0,1,2,0,0,3,0,6,9,3,38,56
2019,4,Castle Hill Av (6),0,0,0,0,0,0,0,6,6,0,1,13
2019,4,Cathedral Pkwy-110 St (1),0,0,0,0,0,0,0,0,1,0,3,4
2019,4,"Cathedral Pkwy-110 St (B,C)",0,0,0,0,0,0,0,10,6,1,10,28
2019,4,Central Av (M),0,0,0,0,0,0,0,2,0,1,0,3
2019,4,"Central Park North-110 St (2,3)",0,0,0,0,0,0,0,15,16,0,3,35
2019,4,"Chambers St (1,2,3)",0,0,0,0,0,0,0,0,0,0,1,1
2019,4,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",0,0,0,0,0,0,0,6,4,0,2,13
2019,4,"Chauncey St (J,Z)",0,0,0,0,0,0,0,3,4,0,0,7
2019,4,Christopher St-Sheridan Sq (1),0,0,0,0,0,0,0,0,0,0,0,1
2019,4,"Church Av (2,5)",0,1,0,0,0,1,0,21,2,0,0,23
2019,4,"Church Av (B,Q)",0,0,0,0,0,0,0,3,0,0,1,4
2019,4,"Church Av (F,G)",0,0,0,0,0,0,0,0,2,0,1,3
2019,4,"Clark St (2,3)",0,0,0,0,0,0,0,1,0,0,0,1
2019,4,Classon Av (G),0,0,0,0,0,0,0,1,0,1,1,3
2019,4,Cleveland St (J),0,0,0,0,0,0,0,0,1,0,0,1
2019,4,Clinton-Washington Avs (C),0,1,0,0,0,1,0,8,2,2,4,16
2019,4,Clinton-Washington Avs (G),0,0,0,0,0,0,0,0,3,0,1,4
2019,4,"Coney Island-Stillwell Av (D,F,N,Q)",0,7,4,0,1,12,0,46,25,2,29,105
2019,4,Cortelyou Rd (Q),0,0,0,0,0,0,0,1,0,0,1,3
2019,4,"Court Sq (E,G,M,7)",0,0,0,0,0,0,0,2,7,1,0,10
2019,4,"Court St (R)/Borough Hall (2,3,4,5)",0,1,2,0,0,3,0,50,14,4,11,83
2019,4,"Crescent St (J,Z)",0,0,0,0,0,0,0,2,6,0,1,9
2019,4,"Crown Heights-Utica Av (3,4)",0,13,2,0,0,15,0,105,13,1,7,130
2019,4,Cypress Av (6),0,0,1,0,0,1,0,7,9,0,2,18
2019,4,Cypress Hills (J),0,0,0,0,0,0,0,1,0,0,0,1
2019,4,"DeKalb Av (B,Q,R)",0,0,0,0,0,0,0,18,6,5,14,51
2019,4,DeKalb Av (L),1,1,3,0,1,6,0,34,108,14,111,276
2019,4,"Delancey St (F)/Essex St (J,M,Z)",0,0,1,0,0,1,0,1,3,0,2,8
2019,4,Ditmas Av (F),0,0,0,0,0,0,0,1,2,0,3,6
2019,4,Dyckman St (1),0,0,0,0,0,0,0,1,2,0,0,3
2019,4,Dyckman St (A),0,0,0,0,0,0,0,3,1,0,1,5
2019,4,East 105 St (L),0,0,0,0,0,0,0,5,3,0,0,8
2019,4,East 149 St (6),0,0,3,0,0,3,0,6,16,0,0,22
2019,4,"East 180 St (2,5)",0,0,0,0,0,0,0,9,7,0,1,19
2019,4,East Broadway (F),0,2,0,0,1,3,0,12,10,2,19,57
2019,4,Eastchester-Dyre Av (5),0,0,0,0,0,0,0,8,2,0,0,10
2019,4,"Eastern Pkwy-Brooklyn Museum (2,3)",0,1,0,0,0,1,1,3,2,1,2,10
2019,4,Elder Av (6),0,0,0,0,0,0,0,5,4,1,1,11
2019,4,"Elmhurst Av (M,R)",0,0,0,0,0,0,0,1,0,1,0,3
2019,4,"Euclid Av (A,C)",0,4,1,0,0,6,1,47,17,3,3,71
2019,4,Far Rockaway-Mott Av (A),0,1,0,0,0,1,0,34,10,1,1,47
2019,4,"Flatbush Av-Brooklyn College (2,5)",0,4,0,0,1,5,0,48,7,2,5,64
2019,4,Flushing Av (G),0,0,0,0,0,0,0,0,1,0,3,4
2019,4,"Flushing Av (J,M)",0,1,2,0,1,4,0,65,33,2,30,134
2019,4,Flushing-Main St (7),0,0,1,0,0,2,3,12,35,13,8,108
2019,4,Fordham Rd (4),0,2,3,0,0,5,0,14,47,0,2,64
2019,4,"Fordham Rd (B,D)",0,0,1,0,0,1,0,15,30,0,4,50
2019,4,Fort Hamilton Pkwy (D),0,0,0,0,0,0,1,5,24,2,14,49
2019,4,"Franklin Av (2,3,4,5)/Botanic Garden (S)",0,7,0,0,0,7,0,34,7,1,13,56
2019,4,"Franklin Av (C,S)",0,1,0,0,0,1,0,24,8,0,16,48
2019,4,"Freeman St (2,5)",0,0,0,0,0,0,0,22,21,0,2,46
2019,4,Fresh Pond Rd (M),0,0,0,0,0,0,0,2,3,1,0,6
2019,4,"Fulton St (A,C,J,Z,2,3,4,5)",0,0,0,0,0,0,0,27,9,8,13,60
2019,4,Fulton St (G),0,0,0,0,0,0,0,1,0,0,0,1
2019,4,"Gates Av (J,Z)",0,0,0,0,0,0,0,6,1,0,3,10
2019,4,Graham Av (L),0,1,0,0,0,1,0,14,11,1,16,43
2019,4,"Grand Army Plaza (2,3)",0,0,0,0,0,0,0,1,1,0,0,2
2019,4,"Grand Av-Newtown (M,R)",0,0,0,0,0,0,0,1,0,0,0,1
2019,4,"Grand Central-42 St (S,4,5,6,7)",0,2,2,0,0,4,1,41,31,5,41,124
2019,4,"Grand St (B,D)",0,0,1,0,1,2,0,5,3,0,6,30
2019,4,Grand St (L),0,0,0,0,0,0,0,6,6,0,8,20
2019,4,Grant Av (A),0,2,2,0,0,5,0,14,10,2,0,26
2019,4,Greenpoint Av (G),0,0,0,0,0,0,0,1,0,0,4,5
2019,4,"Gun Hill Rd (2,5)",0,0,0,0,0,0,0,16,18,0,1,35
2019,4,Gun Hill Rd (5),0,0,0,0,0,0,0,4,0,0,0,4
2019,4,Halsey St (J),0,2,0,0,0,2,0,14,3,1,2,20
2019,4,Halsey St (L),0,3,2,0,0,5,0,30,52,2,71,158
2019,4,Harlem-148 St (3),0,0,0,0,0,0,0,2,1,0,1,4
2019,4,"Hewes St (J,M)",0,0,0,0,0,0,0,1,2,0,0,3
2019,4,"High St (A,C)",0,1,0,0,0,1,0,8,4,0,1,13
2019,4,Houston St (1),0,0,0,0,0,0,0,1,0,0,0,1
2019,4,"Hoyt St (2,3)",0,1,0,0,0,1,0,19,3,1,6,29
2019,4,"Hoyt-Schermerhorn Sts (A,C,G)",0,3,0,0,0,3,0,43,17,6,12,82
2019,4,Hunts Point Av (6),0,0,1,0,0,1,0,27,25,1,3,56
2019,4,"Intervale Av (2,5)",0,2,0,0,0,2,0,20,15,2,0,39
2019,4,Inwood-207 St (A),0,0,0,0,0,0,0,1,2,0,1,4
2019,4,"Jackson Av (2,5)",0,0,1,0,0,1,0,14,14,1,3,33
2019,4,"Jamaica Center-Parsons-Archer (E,J,Z)",0,4,0,0,0,4,0,49,10,7,2,72
2019,4,Jamaica-179 St (F),0,0,0,0,0,0,1,9,15,5,4,40
2019,4,"Jay St-MetroTech (A,C,F,R)",0,13,2,0,2,17,1,177,80,32,59,371
2019,4,Jefferson St (L),1,3,1,0,0,5,0,28,61,8,69,171
2019,4,Junction Blvd (7),0,0,0,0,0,0,0,1,9,2,1,14
2019,4,Junius St (3),0,1,0,0,0,1,0,5,4,0,0,9
2019,4,"Kew Gardens-Union Turnpike (E,F)",0,1,0,0,0,1,0,9,5,5,7,29
2019,4,"Kings Hwy (B,Q)",0,1,1,0,1,3,0,10,9,4,42,69
2019,4,Kings Hwy (F),0,0,0,0,0,0,0,1,0,0,1,2
2019,4,Kings Hwy (N),0,0,0,0,0,0,0,0,0,0,0,2
2019,4,Kingsbridge Rd (4),0,1,0,0,0,1,0,16,33,0,3,52
2019,4,"Kingsbridge Rd (B,D)",0,2,3,0,0,5,0,18,31,0,5,55
2019,4,Kingston Av (3),0,1,0,0,0,1,0,5,2,0,2,10
2019,4,Kingston-Throop Avs (C),0,0,0,0,0,0,0,6,5,1,3,15
2019,4,Kosciuszko St (J),0,0,0,0,0,0,0,1,1,0,1,3
2019,4,Lafayette Av (C),0,0,0,0,0,0,0,1,1,0,0,3
2019,4,"Lexington Av (N,R,W)/59 St (4,5,6)",0,0,0,0,0,0,1,6,4,1,2,14
2019,4,"Lexington Av-53 St (E,M)/51 St (6)",0,0,0,0,0,0,0,4,0,1,1,6
2019,4,"Lexington Av-63 St (F,Q)",0,0,0,0,0,0,0,1,0,0,0,2
2019,4,Liberty Av (C),0,0,0,0,0,0,0,1,1,0,0,2
2019,4,Livonia Av (L),0,1,2,0,0,3,0,40,12,0,3,56
2019,4,Longwood Av (6),0,0,0,0,0,0,0,0,1,0,0,1
2019,4,"Lorimer St (J,M)",0,0,0,0,0,0,0,11,11,3,15,41
2019,4,Lorimer St (L)/Metropolitan Av (G),0,0,0,0,2,2,1,14,11,8,23,59
2019,4,"Marcy Av (J,M,Z)",0,3,0,0,0,3,0,75,94,12,135,326
2019,4,Middle Village-Metropolitan Av (M),0,0,0,0,0,0,0,1,0,0,0,1
2019,4,Middletown Rd (6),0,0,0,0,0,0,0,0,1,0,0,1
2019,4,Montrose Av (L),0,0,0,0,0,0,0,0,1,0,0,1
2019,4,Morgan Av (L),0,2,0,0,1,3,0,36,27,6,60,133
2019,4,Morris Park (5),0,0,0,0,0,0,0,3,0,0,0,3
2019,4,Morrison Av-Soundview (6),0,1,1,0,0,2,0,14,18,0,2,34
2019,4,Mosholu Pkwy (4),0,0,0,0,0,0,0,18,53,2,3,77
2019,4,Mt Eden Av (4),0,3,1,0,0,4,0,45,43,0,4,92
2019,4,"Myrtle Av (J,M,Z)",0,2,1,0,0,3,0,16,18,1,24,62
2019,4,Myrtle-Willoughby Avs (G),0,1,1,0,1,3,0,27,11,7,15,65
2019,4,"Myrtle-Wyckoff Avs (L,M)",0,1,2,0,0,3,1,49,60,7,54,177
2019,4,Nassau Av (G),0,0,1,0,0,1,0,5,7,0,10,23
2019,4,Neck Rd (Q),0,0,0,0,0,0,0,1,0,0,0,1
2019,4,Neptune Av (F),0,0,0,0,0,0,0,0,0,1,1,2
2019,4,"Nereid Av (2,5)",0,0,0,0,0,0,0,11,5,1,0,17
2019,4,"Nevins St (2,3,4,5)",0,7,1,1,0,9,0,49,12,3,3,67
2019,4,New Lots Av (3),0,0,0,0,0,0,0,4,0,0,0,4
2019,4,New Lots Av (L),0,3,0,0,0,3,0,12,4,1,4,21
2019,4,New Utrecht Av (N)/62 St (D),0,0,0,0,0,0,0,0,2,0,1,5
2019,4,"Newkirk Av (2,5)",0,0,0,0,0,0,0,14,2,0,0,16
2019,4,"Newkirk Plaza (B,Q)",0,0,0,0,0,0,0,4,1,1,6,13
2019,4,"Northern Blvd (M,R)",0,0,0,0,0,0,0,1,0,0,0,1
2019,4,"Norwood Av (J,Z)",0,0,0,0,0,0,0,2,3,0,0,5
2019,4,Norwood-205 St (D),0,0,0,0,0,0,1,19,27,0,0,48
2019,4,Nostrand Av (3),0,1,0,0,0,1,0,22,3,1,2,28
2019,4,"Nostrand Av (A,C)",0,9,1,0,1,11,0,89,19,6,23,139
2019,4,Ocean Pkwy (Q),0,0,0,0,0,0,0,0,1,0,7,8
2019,4,Ozone Park-Lefferts Blvd (A),0,0,0,0,0,0,1,7,4,11,1,31
2019,4,Parkchester (6),0,0,0,0,1,1,0,14,7,2,1,25
2019,4,Parkside Av (Q),0,0,0,0,0,0,0,2,0,0,1,3
2019,4,Parsons Blvd (F),0,0,0,0,0,0,0,14,9,3,1,29
2019,4,Pelham Bay Park (6),0,0,0,0,0,0,0,5,3,0,2,10
2019,4,"Pelham Pkwy (2,5)",0,0,0,0,0,0,0,18,19,3,1,42
2019,4,Pelham Pkwy (5),0,0,0,0,0,0,1,2,1,0,1,5
2019,4,Pennsylvania Av (3),0,0,0,0,0,0,0,6,2,0,0,8
2019,4,"President St (2,5)",0,0,0,0,0,0,0,8,1,0,2,12
2019,4,"Prince St (R,W)",0,0,0,0,0,0,0,0,2,0,0,2
2019,4,"Prospect Av (2,5)",0,1,1,0,0,2,0,43,41,0,1,85
2019,4,Prospect Av (R),0,0,0,0,0,0,0,3,4,0,3,11
2019,4,"Prospect Park (B,Q,S)",0,4,1,0,0,5,0,39,6,1,10,56
2019,4,"Queens Plaza (E,M,R)",0,0,0,0,0,0,0,1,0,0,2,4
2019,4,"Queensboro Plaza (N,W,7)",0,0,0,0,0,0,0,0,1,1,0,3
2019,4,Ralph Av (C),0,7,2,0,0,9,0,35,6,1,5,47
2019,4,Rector St (1),0,0,0,0,0,0,0,2,0,0,0,2
2019,4,Rockaway Av (3),0,1,1,0,0,2,0,9,1,0,0,10
2019,4,Rockaway Av (C),0,1,0,0,0,1,0,14,2,0,3,19
2019,4,Rockaway Blvd (A),0,0,0,0,0,0,0,29,14,3,2,53
2019,4,Saratoga Av (3),0,0,0,0,0,0,0,2,0,0,0,2
2019,4,Seneca Av (M),0,0,0,0,0,0,0,1,2,0,1,4
2019,4,"Sheepshead Bay (B,Q)",0,1,0,0,1,2,0,12,8,6,26,56
2019,4,Shepherd Av (C),0,0,0,0,0,0,0,1,0,0,0,1
2019,4,"Simpson St (2,5)",0,0,1,0,0,1,1,72,52,1,7,136
2019,4,"Smith-9 Sts (F,G)",0,1,0,0,0,1,0,2,0,0,1,3
2019,4,"South Ferry (1)/Whitehall St (R,W)",0,1,0,0,0,1,0,31,13,4,16,69
2019,4,"Spring St (C,E)",0,0,0,0,0,0,0,8,4,1,7,20
2019,4,St Lawrence Av (6),0,0,0,0,0,0,0,1,2,0,0,3
2019,4,"Steinway St (M,R)",0,1,0,0,0,1,0,7,3,2,2,16
2019,4,"Sterling St (2,5)",0,1,0,0,0,1,0,2,0,0,0,2
2019,4,Sutphin Blvd (F),0,1,0,0,0,1,0,1,3,1,0,6
2019,4,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",0,0,0,0,0,0,0,10,3,1,1,15
2019,4,Sutter Av (L),0,14,1,0,0,15,0,35,7,0,1,43
2019,4,Sutter Av-Rutland Rd (3),0,2,0,0,0,2,0,9,3,0,0,12
2019,4,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",0,4,6,0,1,11,2,245,196,29,117,627
2019,4,"Tremont Av (B,D)",0,7,4,0,1,12,0,40,51,0,10,102
2019,4,Union St (R),0,0,0,0,0,0,0,2,1,1,2,6
2019,4,Unknown (),0,3,2,0,1,6,0,0,0,0,0,0
2019,4,"Utica Av (A,C)",0,15,0,0,0,15,2,72,15,3,18,111
2019,4,Van Cortlandt Park-242 St (1),0,0,0,0,0,0,0,0,1,0,0,1
2019,4,Van Siclen Av (3),0,1,1,0,0,2,0,2,0,0,0,2
2019,4,Van Siclen Av (C),0,1,1,0,1,3,1,10,0,0,1,13
2019,4,"Van Siclen Av (J,Z)",0,0,2,0,1,3,0,3,4,0,0,7
2019,4,Vernon Blvd-Jackson Av (7),0,0,1,0,0,1,0,0,3,0,3,7
2019,4,Wakefield-241 St (2),0,1,0,0,0,1,1,74,21,2,4,102
2019,4,"Wall St (4,5)",0,0,0,0,0,0,0,1,1,0,0,2
2019,4,"West 4 St-Washington Sq (A,B,C,D,E,F,M)",0,0,0,0,0,0,0,31,14,0,25,77
2019,4,"West 8 St-New York Aquarium (F,Q)",0,0,0,0,0,0,0,1,1,0,1,3
2019,4,"West Farms Sq-East Tremont Av (2,5)",0,0,0,0,0,0,0,16,22,0,1,39
2019,4,Westchester Sq-East Tremont Av (6),0,1,0,0,0,1,1,11,7,1,0,23
2019,4,Whitlock Av (6),0,0,0,0,0,0,0,1,5,0,0,6
2019,4,Wilson Av (L),0,0,0,0,0,0,0,3,2,0,1,6
2019,4,"Winthrop St (2,5)",0,0,0,0,1,1,0,11,4,0,1,16
2019,4,"Woodhaven Blvd (J,Z)",0,1,0,0,0,1,0,1,5,0,1,7
2019,4,"Woodhaven Blvd (M,R)",0,1,1,0,0,2,1,11,18,14,3,55
2019,4,Woodlawn (4),0,3,0,0,0,3,0,26,32,3,4,67
2019,4,Woodside-61 St (7),0,0,1,0,0,1,0,1,6,2,1,10
2019,4,WTC Cortlandt (1),0,0,0,0,0,0,0,1,0,0,1,2
2019,4,York St (F),0,0,0,0,0,0,0,2,2,0,1,7
2020,1,1 Av (L),0,0,0,0,0,0,0,3,8,4,13,30
2020,1,103 St (6),0,2,0,0,0,2,0,24,21,3,10,59
2020,1,103 St-Corona Plaza (7),0,0,0,0,0,0,0,0,15,0,1,16
2020,1,110 St (6),0,0,1,0,0,1,0,7,17,1,3,28
2020,1,111 St (7),0,0,0,0,0,0,0,0,0,0,1,1
2020,1,"116 St (2,3)",0,0,0,0,0,0,0,3,1,0,0,4
2020,1,116 St (6),0,0,0,0,0,0,0,12,11,2,4,30
2020,1,"116 St (B,C)",0,0,0,0,0,0,0,2,4,0,2,9
2020,1,"121 St (J,Z)",0,0,0,0,0,0,0,0,3,1,0,4
2020,1,125 St (1),0,0,0,0,0,0,0,0,2,0,0,2
2020,1,"125 St (4,5,6)",0,2,0,1,0,3,0,21,24,2,7,54
2020,1,"125 St (A,B,C,D)",0,1,1,0,0,2,1,37,16,3,5,63
2020,1,"135 St (B,C)",0,0,0,0,0,0,0,0,0,0,0,1
2020,1,137 St-City College (1),0,0,0,0,0,0,0,1,0,1,0,2
2020,1,"138 St-Grand Concourse (4,5)",0,0,2,0,0,2,0,1,1,0,0,2
2020,1,"14 St (A,C,E)/8 Av (L)",0,0,0,0,0,0,0,9,12,3,10,36
2020,1,"14 St (F,M,1,2,3)/6 Av (L)",0,0,0,0,0,0,0,2,2,3,4,11
2020,1,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",0,1,0,0,0,1,1,87,72,17,77,270
2020,1,"145 St (A,B,C,D)",0,1,0,0,0,1,0,8,7,0,3,18
2020,1,"149 St-Grand Concourse (2,4,5)",0,1,1,0,0,2,0,44,40,3,8,96
2020,1,"15 St-Prospect Park (F,G)",0,0,0,0,0,0,0,0,1,0,0,1
2020,1,"161 St-Yankee Stadium (B,D,4)",0,1,3,0,0,4,0,39,37,2,13,91
2020,1,163 St-Amsterdam Av (C),0,0,0,0,0,0,0,0,1,0,0,1
2020,1,167 St (4),0,0,1,0,0,1,0,10,15,0,4,29
2020,1,"167 St (B,D)",0,0,0,0,0,0,0,14,12,0,0,26
2020,1,"168 St (A,C,1)",0,0,0,0,0,0,0,6,16,0,4,26
2020,1,169 St (F),0,0,0,0,0,0,0,3,4,7,2,25
2020,1,170 St (4),0,2,2,0,0,4,0,23,14,0,1,41
2020,1,"170 St (B,D)",0,2,0,0,0,2,0,21,30,0,3,54
2020,1,"174 St (2,5)",0,1,1,0,0,2,0,48,32,0,2,82
2020,1,"174-175 Sts (B,D)",0,0,1,0,0,1,0,9,19,0,0,28
2020,1,175 St (A),0,0,0,0,0,0,0,0,3,0,1,4
2020,1,176 St (4),0,1,0,0,0,1,0,11,15,0,2,28
2020,1,18 Av (D),0,1,1,0,0,2,0,2,3,0,4,13
2020,1,18 Av (F),0,0,0,0,0,0,0,2,1,1,2,7
2020,1,18 Av (N),0,0,1,0,0,1,0,0,0,0,0,1
2020,1,18 St (1),0,0,0,0,0,0,0,0,1,0,1,2
2020,1,181 St (1),0,0,0,0,0,0,0,0,1,0,0,1
2020,1,181 St (A),0,0,0,0,0,0,0,0,1,0,0,1
2020,1,"182-183 Sts (B,D)",0,4,0,0,0,4,0,38,56,1,3,99
2020,1,183 St (4),0,0,1,0,0,1,0,11,10,0,0,21
2020,1,190 St (A),0,0,0,0,0,0,0,1,0,0,0,1
2020,1,2 Av (F),0,0,0,0,0,0,0,8,9,1,9,29
2020,1,20 Av (D),0,0,0,0,0,0,0,2,0,0,2,4
2020,1,20 Av (N),0,0,0,0,0,0,0,0,2,0,2,7
2020,1,"219 St (2,5)",0,0,0,0,0,0,0,4,1,0,0,5
2020,1,"225 St (2,5)",0,0,0,0,0,0,0,4,1,0,0,5
2020,1,23 St (1),0,0,1,0,0,2,0,0,0,0,0,0
2020,1,23 St (6),0,0,0,0,0,0,0,2,3,1,6,12
2020,1,"23 St (C,E)",0,3,5,0,0,8,0,15,7,8,8,38
2020,1,"23 St (F,M)",0,0,0,0,0,0,0,0,1,0,0,1
2020,1,"23 St (R,W)",0,0,0,0,0,0,0,2,0,0,3,5
2020,1,231 St (1),0,0,0,0,0,0,0,0,0,0,1,1
2020,1,25 Av (D),0,0,0,0,0,0,0,1,0,0,4,6
2020,1,25 St (R),0,0,1,0,0,1,0,2,2,0,1,8
2020,1,28 St (6),0,1,1,0,0,2,0,1,4,1,6,12
2020,1,"28 St (R,W)",0,0,0,0,0,0,0,4,0,0,2,6
2020,1,3 Av-138 St (6),0,1,1,0,0,2,0,61,85,0,6,160
2020,1,"3 Av-149 St (2,5)",0,1,4,0,0,5,0,133,95,2,18,249
2020,1,33 St (6),0,0,1,0,0,1,0,4,7,1,7,21
2020,1,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",0,0,0,0,0,0,3,24,24,7,32,95
2020,1,"34 St-Penn Station (1,2,3)",0,0,0,0,0,0,0,17,17,6,17,66
2020,1,"34 St-Penn Station (A,C,E)",0,2,1,0,0,3,0,5,3,2,6,17
2020,1,"36 Av (N,W)",0,0,0,0,0,0,0,0,1,0,0,1
2020,1,"36 St (D,N,R)",0,1,0,0,0,1,0,8,15,5,11,42
2020,1,"4 Av (F,G)/9 St (R)",0,0,1,0,0,1,0,2,3,0,4,9
2020,1,40 St-Lowery St (7),0,0,0,0,0,0,0,0,1,0,0,1
2020,1,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",0,0,0,0,1,1,0,12,7,4,11,35
2020,1,45 St (R),0,0,0,0,0,0,0,1,7,0,1,12
2020,1,"46 St (M,R)",0,0,0,0,0,0,0,0,0,1,0,1
2020,1,46 St-Bliss St (7),0,0,0,0,0,0,0,2,4,0,0,6
